Région siège,Département siège,Arrondissement siège,Commune siège,N° SIREN,Nom du groupement,Nature juridique,Syndicat à la carte,Groupement interdépartemental,Date de création,Date d'effet,Mode de répartition des sièges,Autre mode de répartition des sièges,Nombre de membres,Population,Nombre de compétences exercées,Mode de financement,DGF Bonifiée,DSC,REOM,Autre redevance,TEOM,Autre taxe,Civilité Président,Prénom Président,Nom Président,Adresse du siège_1,Adresse du siège_2,Adresse du siège_3,Code postal du siège - Ville du siège,Téléphone du siège,Fax du siège,Courriel du siège,Site internet,Adresse annexe_1,Adresse annexe_2,Adresse annexe_3,Code postal annexe - Ville annexe,Téléphone annexe,Fax annexe
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600315 - Buzançais,253601348,Syndicat de transport scolaire de Buzançais,SIVU,0,0,01/09/1968,01/09/1968,MEMNB,,17,14966,1,CBUDG,0,0,0, ,0, ,M.,Stéphane,BRUNEAU,MAIRIE DE BUZANCAIS,,,36500 BUZANCAIS,02 54 84 19 33,02 54 02 13 45,,,,,, ,    ,02 54 02 13 45
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213601230 - Mézières-en-Brenne,253601421,Syndicat des eaux Mézières - Saint-Michel-en-Brenne,SIVU,0,0,31/12/1981,31/12/1981,MEMNB,,2,1346,2,CBUDG,0,0,0,,0,,M.,Michel,DAUBORD,B.P. 10,,MAIRIE,36290 MEZIERES EN BRENNE,02 54 38 04 23,02 54 38 09 83,,,B.P. 10,,MAIRIE,36290 MEZIERES EN BRENNE,02 54 38 04 23,02 54 38 09 83
24 - Centre-Val de Loire,36 - Indre,3 - La Châtre,213600786 - Fougerolles,253601439,"SI Fougerolles, Tranzault, Sarzay",SIVU,0,0,07/08/1980,07/08/1980,MEMNB,,3,1023,1,CBUDG,0,0,0, ,0, ,M.,Arnaud,DENORMANDIE,MAIRIE,,,36230 FOUGEROLLES,02 54 31 30 55,02 54 31 30 68,,,MAIRIE,,,36230 FOUGEROLLES,02 54 31 30 55,02 54 31 30 68
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213600158 - Beaulieu,253601447,SI de Beaulieu - Bonneuil,SIVU,0,0,23/12/1983,23/12/1983,MEMNB,,2,132,1,CBUDG,0,0,0,,0,,M.,Daniel,PATRIGEON,MAIRIE,,,36170 BEAULIEU,02 54 25 73 46,    ,,,,,, ,    ,    
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213601826 - Saint-Benoît-du-Sault,253601454,SI pour la construction et la gestion du collège de Saint-Benoît-du-Sault,SIVU,0,0,04/10/1983,04/10/1983,MEMNB,,15,5548,2,CBUDG,0,0,0,,0,,M.,Christian,BREC,MAIRIE,,,36170 ST BENOIT DU SAULT,02 54 47 51 44,02 54 47 59 19,,,,,, ,    ,02 54 47 59 19
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213601396 - Neuillay-les-Bois,253601462,SIRP Neuillay-les-Bois - Méobecq,SIVU,0,0,12/06/1984,12/06/1984,MEMNB,,2,1048,2,CBUDG,0,0,0, ,0, ,M.,Patrice,BOIRON,MAIRIE DE NEUILLAY LES BOIS,,,36500 NEUILLAY LES BOIS,02 54 39 40 12,02 54 39 45 36,,,,,, ,    ,02 54 39 45 36
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213600471 - La Châtre-Langlin,253601470,SIRP Mouhet - La Châtre-Langlin,SIVU,0,0,25/05/1984,25/05/1984,MEMNB,,2,936,1,CBUDG,0,0,0,,0,,M.,Jean-Christophe,PLANTUREUX,MAIRIE,,,36170 LA CHATRE L'ANGLIN,02 54 47 54 01,02 54 47 57 12,,,,,, ,    ,02 54 47 57 12
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213601586 - Badecon-le-Pin,253601496,"SIRP entre les communes de Badecon-le-Pin, Chavin, Le Menoux, Malicornay",SIVU,0,0,25/09/1984,25/09/1984,MEMNB,,4,1682,3,CBUDG,0,0,0,,0,,M.,Jérôme,ALAPLANTIVE,MAIRIE,,,36200 BADECON LE PIN,02 54 47 80 27,02 54 47 74 77,,,MAIRIE,,,36200 BADECON LE PIN,02 54 47 80 27,02 54 47 74 77
24 - Centre-Val de Loire,36 - Indre,3 - La Châtre,213601842 - Saint-Chartier,253601512,Syndicat Les Champis,SIVU,0,0,06/08/1984,06/08/1984,MEMNB,,4,1568,2,CBUDG,0,0,0,,0,,M.,Patrice,DOUET,MAIRIE,,,36400 SAINT CHARTIER,02 54 31 02 51,02 54 31 15 46,,,MAIRIE,,,36400 SAINT CHARTIER,02 54 31 02 51,02 54 31 15 46
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,200085595 - Villentrois-Faverolles-en-Berry,253601538,SIRP Villentrois - Faverolles-en-Berry-Lye,SIVU,0,0,09/08/1984,09/08/1984,MEMNB,,2,1611,2,CBUDG,0,0,0, ,0, ,Mme,Agnès,BARILLET,MAIRIE DE VILLENTROIS,,,36600 VILLENTROIS,02 54 41 03 70,02 54 41 07 38,,,,,, ,    ,02 54 41 07 38
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600232 - Bouges-le-Château,253601595,"SIRP Baudres, Bouges-le-Château, Rouvres-les-Bois",SIVU,0,0,10/02/1986,10/02/1986,MEMNB,,3,988,3,CBUDG,0,0,0, ,0, ,M.,Jean-Michel,GUILLEMAIN,MAIRIE DE BOUGES LE CHATEAU,,,36110 BOUGES LE CHATEAU,02 54 35 88 17,02 54 35 41 17,,,,,, ,    ,02 54 35 41 17
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213602329 - Vendoeuvres,253601652,Syndicat des eaux de la Brenne,SIVU,0,0,09/12/1986,09/12/1986,MEMNB,,4,2387,1,CBUDG,0,0,0,,0,,M.,Christophe,VANDAELE,MAIRIE DE VENDOEUVRES,,57 BIS RUE GRANDE,36500 VENDOEUVRES,02 54 38 31 01,02 54 38 32 29,,,,,, ,    ,02 54 38 32 29
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213600497 - Chazelet,253601843,SI à vocation sportive et de loisirs de la vallée de l'Abloux,SIVU,0,0,20/04/1984,20/04/1984,MEMNB,,3,702,2,CBUDG,0,0,0,,0,,M.,Damien,DESMAISON,Mairie,,,36170 CHAZELET,02 54 25 50 55,02 54 25 50 55,,,,,, ,    ,02 54 25 50 55
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213601578 - La Pérouille,253601850,SIRP Nuret-le-Ferron - La Pérouille,SIVU,0,0,23/07/1984,23/07/1984,MEMNB,,2,774,1,CBUDG,0,0,0, ,0, ,Mme,Prisca,MOUILLET DECOME,MAIRIE DE LA PEROUILLE,,,36350 LA PEROUILLE,02 54 36 12 60,02 54 36 11 68,,,,,, ,    ,02 54 36 11 68
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600224 - Bouesse,253601892,SIRP Bouesse - Mosnay - Tendu,SIVU,0,0,19/06/1991,19/06/1991,MEMNB,,3,1572,2,CBUDG,0,0,0, ,0, ,M.,David,RODRIGUEZ,MAIRIE,,,36200 BOUESSE,02 54 25 10 71,02 54 24 51 77,,,,,, ,    ,02 54 24 51 77
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213600166 - Bélâbre,253602445,Syndicat de gestion du golf des Rosiers,SIVU,0,0,06/04/1990,06/04/1990,MEMNB,,9,10475,1,CBUDG,0,0,0,,0,,Mme,Fabienne,SURY,MAIRIE,,,36370 BELABRE,02 54 37 61 80,02 54 37 64 88,,,,,, ,    ,02 54 37 64 88
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213602378 - Vicq-sur-Nahon,253602460,SIRP de Langé - Veuil - Vicq-sur-Nahon,SIVU,0,0,25/06/1990,25/06/1990,POPUL,,3,1412,2,CBUDG,0,0,0, ,0, ,M.,Jean-Charles,GUILLET,MAIRIE DE VICQ SUR NAHON,,,36600 Vicq-sur-Nahon,02 54 40 31 35,02 54 40 30 95,,,,,, ,    ,02 54 40 30 95
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213602188 - Sougé,253602494,SI pour la gestion du secrétariat de mairie de Sougé - Selles-sur-Nahon,SIVU,0,0,11/03/1991,11/03/1991,MEMNB,,2,219,1,CBUDG,0,0,0, ,0, ,M.,Dominique,PERROT,MAIRIE DE SOUGE,,,36500 SOUGE,02 54 35 84 40,02 54 35 19 14,,,,,, ,    ,02 54 35 19 14
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213600109 - Azay-le-Ferron,253602528,Syndicat des eaux Azay - Paulnay - Villiers,SIVU,0,0,06/03/1970,06/03/1970,MEMNB,,3,1390,1,CBUDG,0,0,0,,0,,M.,Christian,BORGEAIS,MAIRIE,,,36290 AZAY LE FERRON,02 54 39 21 91,02 54 39 22 88,mairieazayleferron@wanadoo.fr,,MAIRIE,,,36290 AZAY LE FERRON,02 54 39 21 91,02 54 39 22 88
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213600182 - Le Blanc,253602577,SI des transports scolaires de la région du Blanc,SIVU,0,0,01/10/1986,01/10/1986,MEMNB,,14,12775,1,CBUDG,0,0,0, ,0, ,M.,Thierry,COMMELLI,Mairie,,,36300 LE BLANC,02 54 28 36 36,02 54 37 99 08,leblanc-mairie@wanadoo.fr,,,,, ,    ,02 54 37 99 08
24 - Centre-Val de Loire,36 - Indre,3 - La Châtre,213600463 - La Châtre,253609796,SI pour le fonctionnement des transports scolaires de La Châtre,SIVU,0,0,22/07/1999,22/07/1999,MEMNB,,36,24117,1,CBUDG,0,0,0,,0,,Mme,Hélène,CHARRIER,HOTEL DE VFILLE,,,36400 LA CHATRE,02 54 06 26 06,02 54 48 39 77,,,HOTEL DE VILLE,,,36400 LA CHATRE,02 54 06 26 06,02 54 48 39 77
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213601123 - Mâron,253609812,SIRP de Mâron - Sassierges-Saint-Germain,SIVU,0,0,06/09/1999,06/09/1999,MEMNB,,2,1245,2,CBUDG,0,0,0, ,0, ,M.,Guilhem,DE TARLE,MAIRIE DE MARON,,,36120 MARON,02 54 26 01 06,02 54 26 09 94,,,,,, ,    ,02 54 26 09 94
24 - Centre-Val de Loire,36 - Indre,3 - La Châtre,213600430 - Chassignolles,253609846,SIRP Chassignolles - Le Magny,SIVU,0,0,07/07/2000,07/07/2000,MEMNB,,2,1685,3,CBUDG,0,0,0,,0,,Mme,Monique,GALBERT,MAIRIE,,,36400 CHASSIGNOLLES,02 54 48 07 02,02 54 48 47 08,,,MAIRIE,,,36400 CHASSIGNOLLES,02 54 48 07 02,02 54 48 47 08
24 - Centre-Val de Loire,36 - Indre,4 - Issoudun,213601859 - Saint-Christophe-en-Bazelle,253609879,SIRP de Bazelle,SIVU,0,0,13/02/2001,13/02/2001,MEMNB,,3,1137,3,CBUDG,0,0,0,,0,,Mme,Frederique,LESEURE,Mairie de SAINT-CHRISTOPHE-EN-BAZELLE,"6, rue de la Mairie",,36210 SAINT-CHRISTOPHE-EN-BAZELLE,02 54 40 61 12,02 54 40 73 55,mairie.stchristopheenbazelle@wanadoo.fr,,,,, ,    ,02 54 40 73 55
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213601552 - Pellevoisin,253609887,SIRP Pellevoisin - Heugnes,SIVU,0,0,28/05/2001,28/05/2001,MEMNB,,2,1237,3,CBUDG,0,0,0, ,0, ,M.,Gerard,SAUGET,MAIRIE DE PELLEVOISIN,,,36500 PELLEVOISIN,02 54 39 00 68,02 54 39 00 66,,,,,, ,    ,02 54 39 00 66
24 - Centre-Val de Loire,36 - Indre,3 - La Châtre,213601636 - Pouligny-Notre-Dame,253609895,SIRP Crevant - Pouligny-Notre-Dame - Pouligny-Saint-Martin,SIVU,0,0,18/06/2001,18/06/2001,MEMNB,,3,1657,2,CBUDG,0,0,0,,0,,Mme,Angélique,BIGUE,MAIRIE,,,36160 POULIGNY NOTRE DAME,02 54 30 21 15,02 54 30 12 43,,,MAIRIE,,,36160 POULIGNY NOTRE DAME,02 54 30 21 15,02 54 30 12 43
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213601826 - Saint-Benoît-du-Sault,253609903,SIRP Parnac - Saint-Benoît-du-Sault,SIVU,0,0,08/08/2001,08/08/2001,MEMNB,,2,1122,1,CBUDG,0,0,0,,0,,M.,Christian,BREC,MAIRIE,,,36170 ST BENOIT DU SAULT,02 54 47 51 44,02 54 47 59 19,,,,,, ,    ,02 54 47 59 19
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600448 - Châteauroux,200031987,Syndicat départemental d'énergies de l'Indre,SIVOM,1,0,19/04/2012,01/05/2012,POPUL,,241,226338,6,CBUFI,0,0,0, ,0, ,M.,Jean-Louis,CAMUS,"2, place des Cigarières",Centre Colbert - bâtiment G,,36000 CHATEAUROUX,02 54 61 59 59,02 54 61 56 15,sdei36@sdei36.com,www.sdei36.com,,,, ,    ,02 54 61 56 15
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213601925 - Saint-Gaultier,200077386,SIAEPA collectif de la région de Saint-Gaultier,SIVOM,1,0,28/11/2017,01/01/2018,MEMNB,,5,5023,2,AUCUN,0,0,0,,0,,M.,Bruno,CHARTIER,,9 place de l'hôtel de ville,,36800 saint-gaultier,    ,    ,,,,,, ,    ,    
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600067 - Argenton-sur-Creuse,200092948,Syndicat des eaux de la Grave,SIVOM,0,0,28/01/2020,01/03/2020,POPUL,,3,7452,2,CBUDG,0,0,0,,0,,M.,Jean-Marie,FAUCONNIER,,,,36200 Argenton-sur-Creuse,    ,    ,,,,,, ,    ,    
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600455 - Châtillon-sur-Indre,243600038,SIVOM à la carte de Châtillon-sur-Indre,SIVOM,0,0,06/07/1966,06/07/1966,POPUL,,14,7657,3,CBUDG,0,0,0, ,0, ,M.,Jean-Louis,RICHARD,1 rue Maurice Davaillon,,,36700 CHATILLON SUR INDRE,    ,    ,,,,,, ,    ,    
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600331 - Celon,243600129,SIVOM de Celon - Vigoux,SIVOM,0,0,30/08/1974,30/08/1974,MEMNB,,2,874,2,CBUDG,0,0,0,,0,,M.,Fabrice,BAZIN,MAIRIE DE CELON,,11 RUE DE L'EGLISE,36200 CELON,02 54 25 32 91,02 54 25 33 99,,,,,, ,    ,02 54 25 33 99
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600695 - Écueillé,243600152,SIVOM Écueillé,SIVOM,0,0,10/02/1972,10/02/1972,MEMNB,,8,3187,3,CBUDG,0,0,0, ,0, ,M.,Jean,AUFRERE,MAIRIE D'ECUEILLE,,PLACE DU 8EME CUIRASSIER,36240 ECUEILLE,02 54 00 34 54,02 54 40 27 51,,,,,, ,    ,02 54 40 27 51
24 - Centre-Val de Loire,36 - Indre,3 - La Châtre,213602089 - Sainte-Sévère-sur-Indre,243600160,SI de la région de Sainte-Sévère,SIVOM,1,1,21/06/1965,21/06/1965,MEMNB,,12,3685,5,CBUDG,0,0,0,,0,,M.,Jean-Luc,DORADOUX,4 rue Pierre NAURON,,,36160 SAINTE-SEVERE,02 54 30 64 13,02 54 30 64 13,,,4 rue Pierre NAURON,,,36160 SAINTE-SEVERE,02 54 30 64 13,02 54 30 64 13
24 - Centre-Val de Loire,36 - Indre,3 - La Châtre,213601206 - Mers-sur-Indre,253607998,SIVOM Les 5 Vallées,SIVOM,0,0,11/06/1990,11/06/1990,MEMNB,,5,2129,2,CBUDG,0,0,0, ,0, ,Mme,JANINE,SAULLE,1 PLACE ST MARTIN,,,36230 MERS SUR INDRE,02 54 31 06 52,02 54 31 06 52,,,MAIRIE,,,36230 MONTIPOURET,02 54 31 03 27,02 54 31 06 52
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600695 - Écueillé,200006260,Syndicat pour la valorisation du train touristique Argy-Valençay,SMF,0,0,05/12/2006,05/12/2006,AUTR,Argy 2 délégués - CDC Ecueillé-Valençay 13 délégués ,2,11978,1,CBUDG,0,0,0, ,0, ,Mme,Mireille,CHALOPIN,Mairie d'ECUEILLE,Hôtel de ville,,36240 ECUEILLE,02 54 40 21 10,02 54 40 27 51,,,Mairie de Luçay le Mâle,,,36360 LUCAY LE MALE,02 54 40 43 31,02 54 40 27 51
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213600182 - Le Blanc,200046308,SM du SCOT Brenne Marche,SMF,0,0,06/03/2014,06/03/2014,POPUL,,3,30032,1,CBUDG,0,0,0,,0,,M.,Dominique,HERVO,,16 rue Villebois Mareuil,,36300 Le Blanc,    ,    ,,,,,, ,    ,    
24 - Centre-Val de Loire,36 - Indre,4 - Issoudun,213600687 - Dun-le-Poëlier,200077808,Syndicat de la vallée du Fouzon,SMF,0,1,22/12/2017,01/01/2018,MEMNB,,5,116085,4,CBUDG,0,0,0,,0,,M.,Serge,PERROCHON,Place de la Mairie,1,,36210 DUN LE POELIER,    ,    ,,,,,, ,    ,    
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213601230 - Mézières-en-Brenne,200079663,SM d'aménagement Brenne-creuse-Anglin-Claise,SMF,0,1,01/01/2018,01/01/2018,MEMNB,,9,163667,4,CBUDG,0,0,0,,0,,M.,Jean-Louis,CAMUS,MAIRIE,,,36290 MEZIERES EN BRENNE,02 54 38 04 23,02 54 38 09 83,mairie.mezieres@wanadoo.fr,,MAIRIE,,,36290 MEZIERES EN BRENNE,02 54 38 04 23,02 54 38 09 83
24 - Centre-Val de Loire,36 - Indre,4 - Issoudun,213600299 - Buxeuil,200079705,SM de la vallée du Renon,SMF,0,0,01/01/2018,01/01/2018,MEMNB,,4,34185,4,CBUDG,0,0,0,,0,,M.,Jean-Claude,THIBAULT,Mairie de BUXEUIL,Le Bourg,,36150 BUXEUIL,02 54 40 93 88,02 54 40 95 55,,,,,, ,    ,02 54 40 95 55
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,200085595 - Villentrois-Faverolles-en-Berry,200079739,"SM des bassins versants du Modon, de la Tourmente et de l'Indrois amont",SMF,0,1,01/01/2018,01/01/2018,MEMNB,,2,60002,4,CBUDG,0,0,0,,0,,M.,Romaric,BOUVARD,MAIRIE DE VILLENTROIS,,,36600 VILLENTROIS,02 54 41 03 70,02 54 41 07 38,,,,,, ,    ,02 54 41 07 38
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213602311 - Velles,200079747,SM d'aménagement du bassin de la Bouzanne,SMF,0,0,01/01/2018,01/01/2018,MEMNB,,4,107384,4,CBUDG,0,0,0,,0,,M.,Michel,FOISEL,MAIRIE DE VELLES,,RUE DES ANCIENS COMBATTANTS,36330 VELLES,02 54 36 16 13,02 54 36 62 24,,,,,, ,    ,02 54 36 62 24
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213602287 - Valençay,200079754,SM du bassin du Nahon,SMF,0,0,01/01/2018,01/01/2018,MEMNB,,3,24119,4,CBUDG,0,0,0,,0,,M.,Joël,RETY,MAIRIE DE VALENCAY,,4 RUE TALLEYRAND,36600 VALENCAY,02 54 00 32 32,02 54 00 32 49,,,,,, ,    ,02 54 00 32 49
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600893 - Jeu-les-Bois,200081297,SM de transports scolaires d'Ardentes,SMF,1,0,01/01/2018,01/01/2018,MEMNB,,6,16654,2,CBUDG,0,0,0,,0,,M.,Jacques,BREUILLAUD,MAIRIE DE JEU LES BOIS,1 PLACE BELLEVUE,,36120 JEU LES BOIS,02 54 36 21 65,02 54 36 10 47,,,,,, ,    ,02 54 36 10 47
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213601420 - Niherne,200085603,Syndicat d'aménagement du bassin de l'Indre,SMF,0,0,03/12/2018,01/01/2019,AUTR,,9,146495,4,CBUDG,0,0,0,,0,,M.,Christophe,VANDAELE,,1/4 Place de l'Eglise,,36250 Niherne,    ,    ,,,,,, ,    ,    
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213600760 - Fontgombault,200087963,SM des eaux de la région de Fontgombault,SMF,0,1,01/01/2019,01/01/2019,MEMNB,,18,60726,1,CBUDG,0,0,0,,0,,M.,Jean-Pierre,DARREAU,"3, RUE DU CHATELET",,,36220 FONTGOMBAULT,02 54 37 29 21,02 54 28 58 30,,,"3, RUE DU CHATELET",,,36220 FONTGOMBAULT,02 54 37 29 21,02 54 28 58 30
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213602246 - Tournon-Saint-Martin,200087971,SM d'assainissement collectif des deux Tournon,SMF,0,1,01/01/2019,01/01/2019,POPUL,,2,53985,1,CBUDG,0,0,0,,0,,M.,Dominique,HERVO,MAIRIE,,,36220 TOURNON ST MARTIN,02 54 37 50 60,02 54 37 53 38,tournon-mairie@wanadoo.fr,,,,, ,    ,02 54 37 53 38
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213602311 - Velles,253600035,Syndicat des eaux de Velles - Arthon - Buxières-d'Aillac,SMF,0,0,28/10/1961,28/10/1961,MEMNB,,3,2526,1,CBUDG,0,0,0,,0,,M.,Francois,RULLAUD,MAIRIE DE VELLES,,RUE DES ANCIENS COMBATTANTS,36330 VELLES,02 54 36 16 13,02 54 36 62 24,,,,,, ,    ,02 54 36 62 24
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600315 - Buzançais,253600217,Syndicat départemental des transports scolaires,SMF,0,0,13/07/1978,13/07/1978,MEMNB,,84,152497,1,CBUFI,0,0,0, ,0, ,M.,Marcel,BLOCH,MAIRIE DE BUZANCAIS,,,36500 BUZANCAIS,02 54 84 19 33,02 54 02 13 45,,,,,, ,    ,02 54 02 13 45
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,200058055 - Saint-Maur,253600233,Syndicat des eaux de la Demoiselle,SMF,0,0,31/01/1947,31/01/1947,MEMNB,,10,82777,1,CBUDG,0,0,0,,0,,M.,Christophe,LUMET,MAIRIE DE SAINT MAUR,,PLACE DE LA MAIRIE,36250 SAINT MAUR,02 54 08 26 30,02 54 34 36 48,,,MAIRIE DE VINEUIL,,,36110 VINEUIL,02 54 36 60 17,02 54 34 36 48
24 - Centre-Val de Loire,36 - Indre,4 - Issoudun,213600885 - Issoudun,253600456,SICTOM de Champagne Berrichonne,SMF,0,1,02/04/1976,02/04/1976,MEMNB,,2,21541,1,AUCUN,0,0,0, ,1, ,M.,Thierry,CHAUVEAU,Avenue Jean Bonnefont,,,36100 ISSOUDUN,02 54 03 60 90,02 54 21 15 11,contact@sictom-cb.fr,www.sictom-cb.fr,,,, ,    ,02 54 21 15 11
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213601925 - Saint-Gaultier,253600662,SI de transports scolaires de la région de Saint-Gaultier,SMF,0,0,08/12/1965,08/12/1965,MEMNB,,11,5605,1,CBUDG,0,0,0,,0,,Mme,GINETTE,MILLET,Mairie,,,36800 SAINT GAULTIER,02 54 01 66 00,02 54 01 66 09,,,,,, ,    ,02 54 01 66 09
24 - Centre-Val de Loire,36 - Indre,4 - Issoudun,213600273 - Brives,253601207,SM pour l'aménagement du bassin de la Théols,SMF,0,1,01/01/2018,01/01/2018,AUTR,,8,153975,4,CBUDG,0,0,0,,0,,M.,Bruno,MALOU,Mairie de BRIVES,4 Chaussée de César,,36100 BRIVES,02 54 49 03 05,02 54 49 07 79,,,,,, ,    ,02 54 49 07 79
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213601875 - Saint-Civran,253601553,SIRP Chazelet - Luzeret - Roussines - Saint-Civran - Sacierges-Saint-Martin,SMF,0,0,14/05/1985,14/05/1985,AUTR,2 D2L2GU2S POUR LA COMMUNE DE ROUSSINES et 8 délégués pour la communauté de communes,2,18766,1,CBUDG,0,0,0,,0,,Mme,Jacqueline,LAROCHE,MAIRIE,,,36170 SAINT CIVRAN,02 54 47 53 14,02 54 24 82 27,,,,,, ,    ,02 54 24 82 27
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600448 - Châteauroux,253602429,SM du traitement des ordures ménagères de la région de Châteauroux,SMF,0,0,14/12/1989,14/12/1989,POPUL,,3,104474,1,CBUDG,0,0,0,,0,,M.,ERIC,CHALMAIN,MAIRIE DE CHATEAUROUX,,,36000 CHATEAUROUX,02 54 08 33 00,02 54 07 03 11,,,,,, ,    ,02 54 07 03 11
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213602311 - Velles,253609747,SM de la zone artisanale des maisons neuves,SMF,0,0,28/03/1997,28/03/1997,POPUL,,4,76604,1,CBUDG,0,0,0,,0,,M.,Pascal,CHAMBEAU,MAIRIE DE VELLES,,RUE DES ANCIENS COMBATTANTS,36330 VELLES,02 54 36 16 13,02 54 36 62 24,,,,,, ,    ,02 54 36 62 24
24 - Centre-Val de Loire,36 - Indre,4 - Issoudun,213602154 - Ségry,253609770,SM de transports scolaires du secteur d'Issoudun,SMF,0,1,01/04/1978,01/04/1978,MEMNB,,12,17916,1,CBUDG,0,0,0, ,0, ,M.,PATRICK,VINATIER,Mairie de SEGRY,"1, rue de la Mairie",,36100 SEGRY,02 54 21 21 47,02 54 21 27 42,,,,,, ,    ,02 54 21 27 42
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600448 - Châteauroux,253609853,SM de gestion de l'assainissement autonome dans l'Indre,SMF,0,0,02/10/2000,02/10/2000,MEMNB,,226,212953,1,CBUDG,0,0,0, ,0, ,M.,Claude,DOUCET,CONSEIL GENERAL DE L'INDRE,,Place de la Victoire et des Alliés - BP 639,36020 CHATEAUROUX CEDEX,02 54 08 36 03,02 54 08 36 54,,,,,, ,    ,02 54 08 36 54
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213600182 - Le Blanc,253609937,SM pour la collecte et le traitement des ordures ménagères de la zone Ouest du département de l'Indre,SMF,0,0,05/04/2005,05/04/2005,POPUL,,2,25215,1,CBUFI,0,0,0,Redevance spéciale des OM ,1,,M.,Dominique,LIAUDOIS,S.Y.M.C.T.O.M.,Z.I. des Daubourgs,Route de Mérigny,36300 LE BLANC,02 54 28 12 00,    ,,,S.Y.M.C.T.O.M.,Z.I. des Daubourgs,Route de Mérigny,36300,02 54 28 12 00,    
24 - Centre-Val de Loire,36 - Indre,2 - Châteauroux,213600448 - Châteauroux,200022382,SM réseau d'initiative publique 36,SMO,0,1,08/10/2009,08/10/2009,MEMNB,,17,228544,1,CBUDG,0,0,0, ,0, ,M.,Serge,DESCOUT,Hôtel du Département,Place de la Victoire et des Alliés,,36000 CHATEAUROUX,02 54 27 34 36,02 54 27 60 69,,,,,, ,    ,02 54 27 60 69
24 - Centre-Val de Loire,36 - Indre,1 - Le Blanc,213601735 - Rosnay,253601587,SM du parc naturel régional de la Brenne,SMO,0,1,03/10/1989,03/10/1989,POPUL,,57,47256,4,CBUDG,0,0,0,,0,,M.,Laurent,LAROCHE,Maison du Parc,Le Bouchet,,36300 ROSNAY,02 54 28 12 12,02 54 37 56 96,info@parc-naturel-brenne.fr,,Maison du Parc,Le Bouchet ,,36300 ROSNAY,02 54 28 12 12,02 54 37 56 96
